source,registration_no,firm_name,address,email,phone,mobile,website,products
MPEDA,MA1/RX/420/21,GAUSIYA EXPORTS PRIVATE LIMITED,"3rd FLOOR, 274, OFFICE NO. 306, NIHARIKA MIRAGE, KOPRA ROAD, KHARGHAR, NAVI MUMBAI, RAIGAD 410210 Maharashtra",gausiyaexpo@gmail.com,7276061921,7276061621.0,,Frozen:Fish Wild(Indian mackerel)
MPEDA,MA1/RX/410/21,HEJAZI FOODSTUFF PVT. LTD.,"OFFICE NO. 634, COMMODITY EXCHANGE BLDG., SECTOR - 19, VASHI, NAVI MUMBAI 400705 Maharashtra",hejazifoodstuff@gmail.com,27840132,9821499678.0,00,"Frozen:Fish Wild(INDIAN MACKEREL(RASTRELLIGER KANAGURTA),CROAKER FISH(JOHNIEUS SPP),RIBBON FISH(LEPTURACANTHUS SAVALA),BOMBAY DUCK(HARPADON NEHREUS),REEF COD(EPINEPHELUS SPP),SILVER POMFRET(PAMPUS ARGENTEUS),BLACK POMFRET(PARASTROMATEUS NIGER),TILAPIA(OREOCHROMIS SPP),THREAD FIN BREAM(NEMIPTERUS SP),AYER(MYSTUS AOR),PABDA(OMPOK PABDA),TENGRA(MYSTUS SPP.),ROHU(LABEO ROHITA),BAMI(EEL)(ANGUILLA SP),HILASA(TENUOLOSA ILLISHA),GHOL(PROTONEBEA DICANTHUS),CHINESE POMFRET(PUMPUS CHINENSIS),SNAPPER(LUJJANUS SP)) Frozen:Shrimp Wild(PUD SHRIMPS(PENAEUS SPP., METAPENAEUS SPP,,)) Frozen:Squid(SQUID WHOLE, WHOLE CLEANED(LOLIGO SP),SQUID WHOLE, (UROTEUTHIS SP)) Chilled:Fish Wild(INDIAN MACKEREL(RASTRELLIGER KANAGURTA),CROAKER FISH(JOHNIEUS SPP),RIBBON FISH(LEPTURACANTHUS SAVALA),BOMBAY DUCK(HARPADON NEHREUS),REEF COD(EPINEPHELUS SPP),SILVER POMFRET(PAMPUS ARGENTEUS),BLACK POMFRET(PARASTROMATEUS NIGER),THREAD FIN FISH(LEPTOMELANOSOMA INDICUS),THREAD FIN BREAM(NEMIPTERUS SP),AYER(MYSTUS AOR),PABDA(OMPOK PABDA),TENGRA(MYSTUS SPP.),ROHU(LABEO ROHITA),BAMI(EEL)(ANGUILLA SP),HILASA(TENUOLOSA ILLISHA),GHOL(PROTONEBEA DICANTHUS),CHINESE POMFRET(PUMPUS CHINENSIS),SNAPPER(LUJJANUS SP),CAT FISH(PLICOFOLIS SP),INDIAN SALMON(E. TETRADUCTYLUM),SEER FISH(SCOMBEROMORUS SP),MULLET(MUGIL CEPHALUS),LADY FISH(SILAGO SIHAMA),TUNA(THUNNUS SP),PARROT FISH(SCARUS SP),WHITE FISH(LACTARIUS LACTARIUS),WOLF HERRING(CHIROCENTRUS DORAB),ANCHOVY(COILIA SP)) Chilled:Shrimp Wild(SHRIMPS(PENAEUS SPP., METAPENAEUS SPP,,),HON,SHRIMPS(PARAPENAEOPSIS STYLIFERA)),HON,SHRIMPS(FENNEROPENAEUS SPP, )) Chilled:Cuttlefish(CFW, CFWC(SEPIA SPP)) Chilled:Squid(SQUID WHOLE, (LOLIGO SP)) Chilled:Crab(CRAB(PORTUNUS SPP))"
MPEDA,MA1/RX/471/24,J.P. CORPORATION,"B-84/3, MULUND COLONY, NEAR CHHEDA PETROL PUMP, L.B.S. MARG, MULUND (WEST), MUMBAI 400082 Maharashtra",jvpingle@gmail.com,9137502145,9820221532.0,,"Chilled:Crab(live fish,Crab)"
MPEDA,MA1/RX/473/24,KBC AGRO EXPORTS,"JAY SHREE HOUSE, NR.SATYAM INDL. ESTATE, OFF. GOVANDI STATION ROAD, DEONAR, MUMBAI 400088 Maharashtra",nitin@kbcagro.net,9892138005,9892138005.0,www.kbcagro.net,
MPEDA,MA1/RX/391/19,KEGIEN ENTERPRISE,"SEWRI CROSS ROAD, HAJI JUMA COMPOUND,SEWRI WEST MUMBAI MAHARASHTRA/400015 400015 Maharashtra",kegien81@gmail.com,9867241786,9867241786.0,,"Frozen:Fish Wild(Silver Sillago Fish, Grey Mullet Fish, Hilsa Fish,Sting Ray Whole, Red Snapper, Black Pomfret,,Tiger Tooth Croaker, Sole Fish, Silver Croaker,,Ribbon Fish, Barracuda Fish, Indian Threadfin,,Bronze Croaker, Cuttle Fish, Dorab Wolf Herring,,Kooth Fish, Giant Catfish, King Fish,,Indian Mackerel, Black Spotted Croaker,Squid, Blue Swimming Crab, Indian Threadfin)"
MPEDA,MA1/RX/285/14,M/S AL ZUBAIR EXPORTER,"634, COMMODITY EXCHANGE BUILDING SECTOR 19 A, VASHI NAVI MUMBAI 400705 Maharashtra",alzubairexporter@gmail.com,27840132,9821099678.0,,
MPEDA,MA1/RX/424/21,M/S JEELANI MARINE PRODUCTS,"A-1, YASH RESIDENCY, 80 FTS ROAD MANDAVI, RATNAGIRI 415612 Maharashtra",zahoor@jeelanimarine.com,8130860386,8805780720.0,www.jeelanimarine.com,"Frozen:Fish Wild(FROZEN INDIAN MACKEREL,FROZEN RIBBON FISH WHOLE,FROZEN SILVER POMFRET) Frozen:Shrimp Wild(FROZEN HOSO SEA WHITE SHRIMPS,FROZEN HLSO SEA WHITE SHRIMPS,FROZEN HOSO SEA TIGER SHRIMPS,FROZEN HLSO SEA TIGER SHRIMPS,FROZEN PUD BROWN SHRIMPS,FROZEN PUD PINK BROWN SHRIMPS,FROZEN PUD POOVALAN SHRIMPS) Frozen:Shrimp Aquaculture(FROZEN HOSO VANNAMEI SHRIMPS,FROZEN HLSO VANNAMEI SHRIMPS,FROZEN PD VANNAMEI SHRIMPS,FROZEN PDTO VANNAMEI SHRIMPS,FROZEN PUD VANNAMEI SHRIMPS,FROZEN HOSO BLACK TIGER SHRIMPS,FROZEN HLSO BLACK TIGER SHRIMPS) Chilled:Fish Wild(INDIAN MACKEREL,SILVER POMFRET,BARACUDA WHOLE,BLACK POMFRET) Chilled:Shrimp Aquaculture(VANNAMEI SHRIMPS,BLACK TIGER SHRIMPS)"
MPEDA,MA1/RX/268/13,M/S. SKY FISH,"OFFICE 1 &2, 3RD FLOOR, 7, SHERIFF DEVJI STREET. Y.M. ROAD, MUMBAI 400003 Maharashtra",skyfish@bom5.vsnl.net.in,23475356,9867772111.0,,"Frozen:Fish Wild(FROZEN TILAPIA ECAILLE,FROZEN INDIAN MACKEREL FISH,FROZEN TILAPIA GS) Frozen:Shrimp Wild(FROZEN HLEZPL WHITE SHRIMPS) Frozen:Octopus(FROZEN OCTOPUS) Frozen:Lobster(FROZEN LOBSTER TAILS)"
MPEDA,MA1/RX/446/23,NOOR ICE AND COLD STORAGES PRIVATE LIMITED,,noorlab786@gmail.com,9920759137,9920759137.0,,"Frozen:Fish Wild(FROZEN TILAPIA,FROZEN MACKEREL) Frozen:Shrimp Wild(FROZEN SCAMPI,FROZEN WHITE SHRIMPS,FROZEN SEATIGER SHRIMPS,FROZEN SEAFLOWER SHRIMPS,FROZEN PINK SHRIMPS,FROZEN BROWN SHRIMPS) Frozen:Shrimp Aquaculture(FROZEN VANNAMEI) Frozen:Cuttlefish(FROZEN CUTTLEFISH) Frozen:Squid(FROZEN SQUID) Frozen:Octopus(FROZEN OCTOPUS) Frozen:Lobster(FROZEN LOBSTER)"
MPEDA,MA1/RX/392/19,PRAVESH SEAFOOD PVT LTD,"SILVER SPRING, 4TH FLOOR 415, OPP. DENA BANK, TALOJA MIDC NAVI MUMBAI/410206 410206 Maharashtra",praveshseafood@gmail.com,08080947513,8080947511.0,,"Frozen:Fish Wild(FROZEN INDIAN MACKEREL,FROZEN SQUID WHOLE,FROZEN CUTTLE FISH,FROZEN HORSE MACKERAL,FROZEN LEATHER JACKET,FROZEN REEF COD,FROZEN RIBBON FISH,FROZEN SCAMPI,FROZEN TUNA)"
MPEDA,MA1/RX/432/22,QURESHI FROZEN FOODS,"A 5303, FLOOR 53, ORCHID ENCLAVE, JAHANGIR BOMAN BEHRAM MARG, MUMBAI CENTRAL, MUMBAI - 400008 400008 Maharashtra",qureshiaquaexports@gmail.com,9867682200,9867682200.0,,"Frozen:Fish Wild(Frozen Tilapia Whole Fish,Frozen Tilapia Gutted Fish,Frozen Whole Pomfret) Frozen:Shrimp Wild(Frozen PD Shrimps,Frozen Raw Peeled & DEVEINED SHRIMP) Frozen:Shrimp Aquaculture(Frozen PD Vannamei Shrimps,Frozen Raw Peeled & Deveined Vannamei Shrimps) Frozen:Cuttlefish(Frozen Cuttle Fish whole,Frozen Cuttle Fish Fillet,Frozen Cuttle Fish Tentacles) Frozen:Squid(Frozen Whole Squid,Frozen Squid Tube,Frozen Squid Tentacles)"
MPEDA,MA1/RX/468/24,RAFIQ NAIK EXPORTS PRIVATE LIMITED,"PLOT NO. 44 TO 48, MIRKARWADA, FISH INDUSTRY LOCALITY, RATNAGIRI 415612 Maharashtra",naikoceaniclab1@gmail.com,09930179636,9833518882.0,,"Frozen:Fish Wild(FROZEN ROCK LOBSTER,FROZEN FISH WHOLE,FROZEN FISH WHOLE CLEANED,FROZEN FISH WHOLE CLEAN GUTTED,FROZEN FISH CLEANED MOONCUT,FROZEN MOONCUT FISH,FROZEN FISH CHUNKS,FROZEN FISH FILLETS,FROZEN FISH STEAKS,FROZEN FISH SLICE,FROZEN MINCED FISH MEAT,FROZEN MINCED FISH MEAT (SURIMI),FROZEN ITOYORI SURIMI,FROZEN ESO SURIMI,FROZEN SHIROGUCHI SURIMI,FROZEN TACHIUO SURIMI,FROZEN KINTOKIDAI SURIMI,FROZEN HATA SURIMI,FROZEN MAMAKARI SURIMI,FROZEN KIGUCHI SURIMI,FROZEN KAWAHAGI SURIMI) Frozen:Shrimp Wild(FROZEN HEAD ON SHELL ON SHRIMPS,FROZEN HEAD ON SHELL ON SHRIMPS,FROZEN PEELED DEVEINED TAIL ON SHRIMPS,FROZEN PEELED DEVEINED SHRIMPS,FROZEN PEELED DEVEINED TAIL OFF SHRIMPS,FROZEN PEELED UNDEVEINED TAIL ON SHRIMPS,FROZEN PEELED UNDEVEINED SHRIMPS,FROZEN HEADLESS EASY PEELED SHELL ON SHRIMPS,FROZEN PEELED UNDEVEINED TAIL OFF SHRIMPS,FROZEN PEELED & DEVEINED (PULLED VEIN) SHRIMPS,FROZEN BLANCHED PEELED DEVEINED SHRIMPS,FROZEN BLANCHED PEELED DEVEINED TAIL ON SHRIMPS,FROZEN BLANCHED PEELED DEVEINED TAIL OFF SHRIMPS,FROZEN BLANCHED HEADLESS SHELL ON SHRIMPS,FROZEN PEELED DEVEINED BROKEN SHRIMPS,FROZEN BLANCHED PEELED DEVEINED BROKEN SHRIMP) Frozen:Shrimp Aquaculture(FROZEN HEAD ON SHELL ON VANNAMEI SHRIMPS,FROZEN HEADLESS SHELL ON VANNAMEI SHRIMPS,FROZEN HEAD ON SHELL ON SHRIMPS,FROZEN HEADLESS SHELL ON SHRIMPS,FROZEN PEELED DEVEINED TAIL ON SHRIMPS,FROZEN PEELED DEVEINED TAIL OFF SHRIMPS,FROZEN PEELED UNDEVEINED TAIL ON SHRIMPS,FROZEN PEELED UNDEVEINED SHRIMPS,FROZEN HEADLESS EASY PEELED SHELL ON SHRIMP,FROZEN PEELED & DEVEINED (PULLED VEIN) SHRIMP,FROZEN BLANCHED PEELED DEVEINED SHRIMP,FROZEN BLANCHED PEELED DEVEINED TAIL ON SHRIMPS,FROZEN BLANCHED PEELED DEVEINED TAIL OFF SHRIMPS,FROZEN BLANCHED HEADLESS SHELL 0N SHRIMPS,FROZEN PEELED DEVEINED BROKEN SHRIMPS,FROZEN BLANCHED PEELED DEVEINED BROKEN SHRIMP) Frozen:Cuttlefish(FROZEN CUTTLEFISH WHOLE,FROZEN CUTTLEFISH WHOLE CLEANED,FROZEN CUTTLEFISH TENTACLES,FROZEN CUTTLEFISH RINGS) Frozen:Squid(FROZEN SQUID WHOLE,FROZEN SQUID WHOLE CLEANED,FROZEN SQUID TENTACLES,FROZEN SQUID RINGS) Frozen:Lobster(FROZEN ROCK LOBSTER WHOLE)"
MPEDA,MA1/RX/345/17,RIZWAN ICE & COLD STORAGE,"D-366, TTC AREA, MIDC, KUKSHET NAVI MUMBAI/400706 400706 Maharashtra",qc@rizwanice.com,9820616886,9820050107.0,,"Frozen:Shrimp Wild(frozen headless brown shrimps,frozen pud shrimps,frozen squid rings and tentacles,frozen squid whole round,frozen squid whole cleaned,frozen cut squid with tentacles,frozen headless easypeel shrimps,frozen tilapia whole round,frozen tilapia gutted scaled,frozen boal gutted,frozen cuttlefish whole,frozen cuttlefish whole cleaned)"
MPEDA,MA1/RX/465/24,SKR EXPORTS INDIA PRIVATE LIMITED,"SURVEY NO. 35, SHIVSHAKTI ICE FACTORY, PETH KILLA, MIRKARWADA, RATNAGIRI 415612 Maharashtra",accounts@skrexports.ltd,8408882777,8408882777.0,,"Frozen:Fish Wild(FROZEN INDIAN MACKEREL,FROZEN RIBBON FISH WHOLE,FROZEN SILVER CROAKER,FROZEN YELLOW CROAKER,FROZEN TIGER TOOTH CROAKER,FROZEN TILAPIA CLEANED MOON CUT,FROZEN OIL SARDINE,FROZEN REEF COD,FROZEN SEER FISH,FROZEN SKIPJACK TUNA,FROZEN SILVER POMFRET,FROZEN BLACK POMFRET,FROZEN YELLOW FIN TUNA,FROZEN CHINESE POMFRET,FROZEN LEATHER JACKET,FROZEN SOLE FISH,FROZEN HORSE MACKEREL,FROZEN BLUE FIN TUNA) Frozen:Shrimp Wild(FROZEN BLACK TIGER SHRIMPS,FROZEN WHITE SHRIMPS,FROZEN PINK SHRIMPS,FROZEN POOVALAN SHRIMPS,FROZEN BROWN SHRIMPS,FROZEN KARIKKADI SHRIMPS) Frozen:Shrimp Aquaculture(FROZEN VANNAMEI SHRIMPS,FROZEN BLACK TIGER SHRIMPS) Frozen:Cuttlefish(FROZEN CUTTLEFISH WHOLE,FROZEN CUTTLEFISH WHOLE CLEANED) Frozen:Squid(FROZEN SQUID WHOLE,FROZEN SQUID WHOLE CLEANED IF,FROZEN SKIN ON CUT SQUID,FROZEN SQUID TENTACLES,FROZEN SQUID RINGS,FROZEN SQUID TUBES) Frozen:Octopus(FROZEN OCTOPUS) Frozen:Lobster(FROZEN SPINY LOBSTER,FROZEN ROCK LOBSTER)"
MPEDA,MA1/RX/476/24,SONIA FISHERIES PRIVATE LIMITED,"PLOT NO. M-39, MIDC TALOJA, DISTRICT - RAIGAD 410208 Maharashtra",silvermumbailab@gmail.com,8425841062,8425841062.0,,
MPEDA,MA1/RX/279/14,STELLAR MARINE FOODS,"BASEMENT 7, KESHAVA BANDRA KURLA COMPLEX, BANDRA (E) MUMBAI 400 051. 400051 Maharashtra",anagha@stellarmarine.in,022-67865800,9619298109.0,www.stellarmarinefoods.com,"Frozen:Fish Wild(RAW MACKEREL WHOLE) Frozen:Shrimp Wild(RAW HEADON SHELLON WHITE SHRIMPS,RAW HEADLESS SHELLON VANNAMEI SHRIMPS,RAW PDTO WHITE SHRIMPS,RAW PD SHRIMPS,RAW PUD SHRIMPS,RAW HEADLESS SHELLON PINK/BROWN SHRIMPS,RAW BROKEN PEELED SHRIMPS) Frozen:Shrimp Aquaculture(RAW HEADON SHELLON WHITE SHRIMPS,RAW HEADLESS SHELLON VANNAMEI SHRIMPS,RAW PDTO VANNAMEI SHRIMPS,RAW PD VANNAMEI SHRIMPS,RAW PUD VANNAMEI SHRIMPS,RAW HEADON SHELLON TIGER SHRIMPS,RAW HEADLESS SHELLON TIGER SHRIMPS,BLANCHED PD VANNAMEI SHRIMPS,BLANCHED PDTO VANNAMEI SHRIMPS,BLANCHED PUD VANNAMEI SHRIMPS,COOKED PD VANNAMEI SHRIMPS,COOKED PDTO VANNAMEI SHRIMPS,COOKED PUD VANNAMEI SHRIMPS) Frozen:Cuttlefish(RAW CUTTLEFISH WHOLE,RAW CUTTLEFISH WHOLE CLEANED,RAW CUTTLEFISH TENTACLES,RAW CUTTLEFISH STRIPES) Frozen:Squid(RAW SQUID WHOLE,RAW SQUID WHOLE CLEANED,RAW SQUID TENTACLES,RAW SQUID RINGS,RAW SQUID STRIPES,RAW SQUID TUBES)"
MPEDA,MA1/RX/413/21,"TWINKLE CREATIONS PVT LTD.,","1401 TO 1407, 14th Floor, Ozone Biz Center, Jahangir Behram Boman Marg, Nagpada, Mumbai 400008. 400008 Maharashtra",haider@twinklecreation.com,09820081029,9820081029.0,http://twinklefishries.com/,
MPEDA,MA1/RX/428/21,VKM FOODS PRIVATE LIMITED,"202, RAHEJA ARCADE, PLOT NO. 61, SECTOR - 11, CBD BELAPUR, NAVI MUMBAI, THANE 400614 Maharashtra",vkmfoodspl@gmail.com,2227564493,9167733020.0,,"Frozen:Fish Wild(FROZEN HORSE MACKEREL WHOLE ROUND,FROZEN MACKEREL WHOLE ROUND,FROZEN TILAPIA MOON CUT,FROZEN REEFCOD WHOLE ROUND,FROZEN TUNA WHOLE ROUND,FROZEN YELLOW CROAKER FISH WHOLE) Frozen:Shrimp Wild(FROZEN PUD SHRIMPS,FROZEN PD SHRIMPS,FROZEN HEADLESS SHELON SHRIMPS,FROZEN PD TAIL ON SHRIMPS,FROZEN HLSO EZPL SHRIMPS) Frozen:Shrimp Aquaculture(FROZEN HL VANNAMEI SHRIMPS,FROZEN HOSO VANNAMEI SHRIMPS,FROZEN PD VANNAMEI SHRIMPS,FROZEN PD TAIL ON SHRIMPS,FROZEN HLSO EZPL SHRIMPS) Frozen:Cuttlefish(FROZEN CUTTLE FISH WHOLE,FROZEN CUTTLE FISH WHOLE CLEANED,FROZEN CUTTLE FISH STRIPS) Frozen:Squid(FROZEN SQUID WHOLE,FROZEN SQUID WHOLE CLEANED,FROZEN CUT SQUID RINGS,FROZEN SQUID RINGS AND TENTACLES,FROZEN SQUID TUBE AND TENTACLES,FROZEN SQUID TENTACLES) Frozen:Octopus(FROZEN QCTOPUS WHOLE,FROZEN OCTOPUS WHOLE CLEANED) Frozen:Lobster(FROZEN LOBSTER WHOLE ROUND,FROZEN LOBSTER TAILS)"
MPEDA,MA1/RX/444/23,XANADU FOODS LIMITED,"SHOP NO. 3, AASTHA AVENUE, OLPAD HATISA ROAD, OLPAD, SURAT 394540 Gujarat",krishnanair24@gmail.com,9833920998,9833920998.0,,"Frozen:Fish Aquaculture(FROZEN RAW HOSO BLACK TIGER SHRIMPS - BRINE,FROZEN RAW HOSO BLACK TIGER SHRIMPS - BRINE FROZEN,FROZEN RAW HOSO BLACK TIGER SHRIMPS - SEMI IQF) Frozen:Shrimp Aquaculture(Frozen Raw Head On Shell On Black Tiger Shrimps -,Frozen Raw Head On Shell On Vannamei Shrimps-Brine,Frozen Raw PD Tail Off Vannamei Shrimps-IQF,Frozen Raw HOSO Black Tiger Shrimps,FROZEN RAW HEAD ON SHELL ON BLACK TIGER SHRIMP,FROZEN BLANCHED PEELED & DEVEINED VANNAMEI SHRIMP,Frozen Raw Head Less Shell On Black Tiger Shrimps,Frozen Raw Peeled Deveined Tail On Vannamei Shrimp,Frozen Raw Head On Shell On Vannamei Shrimps,RAW FROZEN HEAD ON SHELL ON BLACK TIGER SHRIMP,FROZEN RAW BLACK TIGER SHRIMP,FROZEN SHRIMPS HEAD,FROZEN RAW PEELED DEVEINED VANNAMEI SHRIMPS - IQF,FROZEN RAW HLSO EASY PEEL VANNAMEI SHRIMPS-IQF,FROZEN RAW HOSO BLACK TIGER SHRIMPS (CQ) SEMI IQF,FROZEN RAW PD TAIL OFF BLACK TIGER SHRIMPS, IQF,FROZEN RAW HOSO BLACK TIGER SHRIMPS, IQF,FROZEN RAW PD TAIL ON VANNAMEI SHRIMPS)"
MPEDA,GU1/ME/304/16,A R EXPORTS,"KARIMI MANZIL, BATTIWALI STREET BAHARKOT, VERAVAL 362265 Gujarat",arexports16@gmail.com,8511786115,8511786115.0,-,"Frozen:Fish Wild(FROZEN RIBBON FISH,FROZEN YELLOW CROAKER,,FROZEN SILVER CROAKER,FROZEN SILVER POMFRET,FROZEN SOLE FISH , FROZEN REEF COD,FROZEN SQUID WHOLE FROZEN INDIAN MACKEREL,,FROZEN HORSE MACKEREL,FROZEN LEATHER JACKET,FROZEN CUTTLE FISH,FROZEN LIZARD FISH,FROZEN BOMBAY DUCK,FROZEN YELLOW CROAKER,,FROZEN MERLIN FISH,FROZEN JAPANESE THREADFIN BREAM,FROZEN LIZARD FISH,FROZEN STING RAY WHOLE,FROZEN BONITO TUNA,FROZEN CAT FISH)"
MPEDA,GU1/ME/400/23,A.R.IMPEX,"NATURAL FOODS PLOT NO. 903-1 GIDC AREA, VERAVAL 362269 Gujarat",arimpexac@gmail.com,8460751140,8460751140.0,,
MPEDA,GU1/ME/390/22,ABIHA SEA FOODS,"ALIBHAI SOCIETY ROAD, KAUSHAR COLONY VERAVAL 362265 Gujarat",abihaseafoods@gmail.com,8140843218,8140843218.0,-,
MPEDA,GU1/ME/271/14,AHMED FOODS,PLOT NO. 1109-1110 GIDC ESTATE VERAVAL 362269 Gujarat,ahmedfoods.vrl@gmail.com,02876231249,9925221249.0,,"Frozen:Fish Wild(FROZEN RIBBON FISH,FROZEN REEF COD,FROZEN CROAKER FISH,FROZEN LEATHER JACKET FISH,FROZEN BULL EYE FISH,FROZEN JAPANESE THREADFIN BREAM,FROZEN TIGER TOOTH CROAKER FISH,FROZEN BIG MOUTH CROAKER,FROZEN SOLE FISH,FROZEN BOMBAY DUCK,FROZEN TILAPIA FISH,FROZEN BARRACUDA FISH,FROZEN BLACK EEL,FROZEN SCAD FISH,FROZEN HORSE MACKEREL,FROEN INDIAN MACKEREL,FROZEN FRINGE SCALE SARDINELLA,FROZEN BLACK SEA BREAM,FROZEN EEL FISH,FROZEN STING RAY,FROZEN LIZARD FISH,FROZEN RED SNAPPER,FROZEN EMPEROR,FROZEN SQUID,FROZEN OCTOPUS,FROZEN MAHI MAHI,FROZEN SKIP JACK TUNA,FROEN BONITO TUNA,FROZEN YELLOW FIN TUNA)"
MPEDA,GU1/ME/422/25,AIZA MARINE EXPORT,"NEAR MAA SAB DARGAH, GOVINDPARA VERAVAL Dist: Gir Somnath 362269 Gujarat",aizamarineexports@gmail.com,9499566410,7284005115.0,,
MPEDA,GU1/ME/381/21,AL YAHYA EXPORTS,"CITY HEIGHT APARTMENT FLAT NO. 701 CHAR CHOWK, BAHAR KOT,VERAVAL 362265 Gujarat",alyahyaexports@gmail.com,8160248007,8160248007.0,-,"Frozen:Fish Wild(FROZEN RIBBON FISH,FROZEN YELLOW CROAKER, FROZEN SILVER CROAKER,FROZEN SILVER POMFRET,FROZEN CHINESE POMFRET,FROZEN SOLE FISH , FROZEN REEF COD,FROZEN SOLE FISH , FROZEN SQUID WHOLE,FROZEN SPANISH MACKEREL . FROZEN INDIAN MACKEREL ,,FROZEN HORSE MACKEREL,FROZEN LEATHER JACKET,FROZEN CUTTLE FISH,FROZEN LIZARD FISH,FROZEN BOMBAY DUCK,FROZEN BARRACUDA,FROZEN KINGFISH WHOLE,,FROZEN EEL FISH, FROZEN TILAPIA,FROZEN YELLOW TAIL SCAD, FROZEN MAHI MAHI,FROZEN QUEEN FISH) Frozen:Squid(SQUID WHOLE,SQUID TUBES SQUID CLEANED,CUTTLEFISH WHOLE)"
MPEDA,GU1/ME/229/13,AMARNATH FOODS,"Ghanshyam Plot, Street No 4, Veraval-362265 362265 Gujarat",amarnathfooddocs@gmail.com,9228271570,9825589224.0,,
MPEDA,GU1/ME/305/16,AMBAR FROZEN FOODS,"OPP. NEW SHABINA FOODS, GIDC AREA, NR. REAL FROZEN FOODS 362269 Gujarat",ambarfrozenfoodsdoc@gmail.com,02876233266,9824465348.0,,"Frozen:Fish Wild(Ribbon Fish,Croaker Fish,Sole Fih,Japanese Thread Fin Bream,Reefcod Grouper,Queen Fish,Indian Mackerel,Eel Fish,Bombay Duck,Yellow Fin Tuna,Barracuda,Mahi Mahi,Leather Jacket,Red Snapper,Silver Pomfret,Black Pomfret,Horse Mackerel,Seerfish,Sail Fish,Sea Snail (Baigai),Green Mussels) Frozen:Fish Aquaculture(Tilapia) Frozen:Shrimp Wild(Depp Sea PUD Shrimp,Frozen Sea White Shrimp) Frozen:Shrimp Aquaculture(Vannamei HLSO,Vannamei HOSO,Vannamei PUD,Vannamei PDTO,Vannamei PD,Black Tiger HOSO,Black TIger HLSO,Black Tiger PD,Black Tiger PDTO) Frozen:Cuttlefish(CUttlefish WHole,Cuttlefish whole cleaned) Frozen:Squid(Squid Whole,Squid Wholecleaned,Squid Cut Squid) Frozen:Octopus(Octopus Whole)"
MPEDA,GU1/ME/402/23,FAIZ MARINE EXPORTS,"ERSHAD MANZIL, STREET NO. 3, NEAR KAUSAR FURNITURE KAUSAR COLONY,, VERAVAL GIR SOMNATH, GUJARAT, 362265 Gujarat",faizmarinedocs@gmail.com,9016424313,9016424313.0,,
MPEDA,GU1/ME/424/25,FATIMA MARINE FOODS,"PLOT NO.8 SERVEY NO.827, LAKHATWADI, AASHIYANA GIRLS SCHOOL, PRABHAS PATAN, VERAVAL 362268 Gujarat",fatima.marine313@gmail.com,9275017428,9275017428.0,,
MPEDA,GU1/ME/420/25,FRZ SEA FOODS,"G.I.D.C. SHOP NO. 6B SURVEY NO. 71, PLOT NO. 14 VERAVAL 362265 Gujarat",Fz.exports300@Gmail.com,7777906300,7777906300.0,-,
MPEDA,GU1/ME/430/25,G J I EXPORTS,"Bara Road, Mangrol, JUNAGADH 362225 Gujarat",gjiexports@gmail.com,9327867874,9327867874.0,,
MPEDA,GU1/ME/359/19,GAIBI EXPORTS,"JABBAR CHOWK,NEAR BAHARKOT MASJID VERAVAL GIR SOMNATH,GUJARAT 362269 Gujarat",gaibiexports@gmail.com,9924686577,9924686577.0,,"Frozen:Fish Aquaculture(FROZEN RIBBON FISH,FROZEN CROAKER FISH,FROZEN CUTTLE FISH WHOLE,FROZEN BABY CUTTLE FISH WHOLE,FROZEN SQUID WHOLE,FROZEN INDIAN MACKEREL,FROZEN HORSE MACKEREL,FROZEN SKIP JACK TUNA,FROZEN REEF CODE WHOLE,FROZEN SOLE FISH,FROZEN YELLOW FIN TUNA,FROZEN LEATHER JACKET FISH WHOLE,FROZEN MAHI MAHI,FROZEN SQUID WHOLE CLEANED,FROZEN SQUID RING AND TENTACLES,FROZEN OCTOPUS WHOLE)"
MPEDA,GU1/ME/403/23,GANESH FROZEN FOODS,"Railway Station Road, Plot No. 1, R.S. No. 389, Shaym Nagar, Delwada 362510 Gujarat",ganesh.frozenfoods2023@gmail.com,7778805777,9998656638.0,-,
MPEDA,GU1/ME/315/17,GLOBUS MARINE EXPORTS,YOGINI VIDHYUT NAGAR SOCIETY 60 FEET ROAD 362265 Gujarat,amit.khapandi@gmail.com,9978881087,9978881087.0,,
