name,company_name,country,region,city,address,postal,cfia_ref,website,primary_species,certifications,status,verified,verification_level,admin_notes,source_url,source_title,source_type,access_date,latitude,longitude,geocode_confidence,geocode_formatted
ARCTIC STAR FOODS (CFIA Ref #6170),ARCTIC STAR FOODS,Canada,Quebec,LACHINE,"2388, 46ième AVENUE",H8T2P3,6170,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,45.43177,-73.66899,7,"Lachine, Québec, Canada"
GULF SHRIMP LIMITED (CFIA Ref #1069),GULF SHRIMP LIMITED,Canada,Newfoundland and Labrador,BAIE VERTE,72 WATER STREET,A0K1B0,1069,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,49.9407864,-56.1847485,9,"Water Street, Baie Verte, NL A0K, Canada"
NU SEA PRODUCTS INC. - PDG (CFIA Ref #1123),NU SEA PRODUCTS INC. - PDG,Canada,Newfoundland and Labrador,PORT DE GRAVE,MAIN ROAD,A0A3J0,1123,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,47.58319,-53.21478,7,"Newfoundland and Labrador, Canada"
BARRY GROUP INC. (CFIA Ref #1070),BARRY GROUP INC.,Canada,Newfoundland and Labrador,COX’S COVE,23A MAIN STREET,A0L 1C0,1070,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,49.1182712,-58.0736356,9,"Main Street, Cox's Cove, NL, Canada"
BENSON LOBSTER CO LTD (CFIA Ref #6171),BENSON LOBSTER CO LTD,Canada,New Brunswick,GRAND MANAN,250 SHORE ROAD,E5G3E8,6171,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,44.69824,-66.82109,7,"Grand Manan, New Brunswick, Canada"
NORTH ATLANTIC AQUAPONICS LTD. BLACK DUCK SIDING (CFIA Ref #6175),NORTH ATLANTIC AQUAPONICS LTD. BLACK DUCK SIDING,Canada,Newfoundland and Labrador,BLACK DUCK SIDING,32 FARM RD,A0N2G0,6175,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,48.58331,-58.38179,9,"Black Duck Siding, Newfoundland and Labrador, Canada"
LOBSTERBOYS SH LTD. (CFIA Ref #6177),LOBSTERBOYS SH LTD.,Canada,Nova Scotia,SHAG HARBOUR,5523-5525 HIGHWAY 3,B0W3B0,6177,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,43.4934312,-65.7071689,8,"Highway 3, Shag Harbour, NS B0W, Canada"
LOGAN'S LEGACY FISHERIES LIMITED (CFIA Ref #6178),LOGAN'S LEGACY FISHERIES LIMITED,Canada,Nova Scotia,PORT LA TOUR,47 COMMERCIAL STREET,B0W1C0,6178,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,46.211141,-60.0208904,9,"Dominion Post Office, 47 Commercial Street, Dominion, NS B1G, Canada"
MARSAN FOODS ULC (CFIA Ref #6179),MARSAN FOODS ULC,Canada,Ontario,TORO,160 THERMOS ROAD,M1L4W2,6179,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,43.7328329,-79.2828921,10,"160 Thermos Road, Toronto, ON M1L 2P3, Canada"
#15 - WHISKEY POINT (CFIA Ref #6182),#15 - WHISKEY POINT,Canada,British Columbia,POWELL RIVER,7124 THUNDER BAY ST,V8A1E6,6182,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,49.8047485,-124.5181704,9,"Thunder Bay Street, Powell River, BC V8A, Canada"
Lasqueti Steeler Fishing Co. Ltd. / Lasqueti Endeavor (CFIA Ref #6183),Lasqueti Steeler Fishing Co. Ltd. / Lasqueti Endeavor,Canada,British Columbia,Parksville,1055 Lee Road,V9P2E1,6183,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,49.3481261,-124.3589519,10,"French Creek Harbour Authority Office, 1055 Lee Road East, Area G (Mid-Oceanside), BC V9P, Canada"
MISS TONI (CFIA Ref #6186),MISS TONI,Canada,British Columbia,PRINCE RUPERT,299 GEORGE HILLS WAY,V8J1XZ2,6186,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,54.320057,-130.3129848,9,"George Hills Way, Prince Rupert, BC V8J, Canada"
COLD FISH 23103 (CFIA Ref #6188),COLD FISH 23103,Canada,British Columbia,DELTA,7857 HUSTON RD,V4G0A5,6188,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,49.145867,-123.0054766,10,"7857 Huston Road, Delta, BC V4G, Canada"
TRIPLE M III (CFIA Ref #6189),TRIPLE M III,Canada,British Columbia,COURTENAY,3051 MAPLE GLEN DR,V9N9N9,6189,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,49.65783,-125.0051424,10,"3051 Maple Glen Drive, Area A (Baynes Sound), BC V9N, Canada"
CHOW DOWN SHRIMP INC./#11 - PE 229 (CFIA Ref #6191),CHOW DOWN SHRIMP INC./#11 - PE 229,Canada,British Columbia,RICHMOND,12740 TRITES ROAD,V7E3R8,6191,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,49.1183514,-123.1628344,10,"12740 25 Trites Road, Richmond, BC V7E, Canada"
LUC DO (CFIA Ref #6193),LUC DO,Canada,British Columbia,VANCOUVER,7216 ROSS ST,V5X4B6,6193,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,49.2423992,-123.0813848,9,"Ross Street, Vancouver, BC, Canada"
SUN-RA LOGOS LTD./PACIFIC WILL (CFIA Ref #6194),SUN-RA LOGOS LTD./PACIFIC WILL,Canada,British Columbia,Richmond,12740 Trites Road,V7E3R8,6194,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,49.1183514,-123.1628344,10,"12740 25 Trites Road, Richmond, BC V7E, Canada"
PACIFIC AMBITION ENTERPRISES LTD. (CFIA Ref #6195),PACIFIC AMBITION ENTERPRISES LTD.,Canada,British Columbia,POWELL RIVER,3128A PADGETT RD.,V8A0S6,6195,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,49.816976,-124.4779323,7,"Padgett Road, Area B (Paradise Valley), BC V8A, Canada"
DAYTONA WON 30972 (CFIA Ref #6197),DAYTONA WON 30972,Canada,British Columbia,VICTORIA,303-1111 BLANSHARD ST,V8W2H7,6197,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,48.43294,-123.3693,7,"Victoria, British Columbia, Canada"
HARVEST SEASON FISHING LTD./#21 - HARVEST SEASON (CFIA Ref #6199),HARVEST SEASON FISHING LTD./#21 - HARVEST SEASON,Canada,British Columbia,ST COMOX,121 PORT AUGUSTA,V9M3N8,6199,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,49.6694857,-124.9272881,10,"Comox Valley Harbour Authority, 121 Port Augusta Street, Comox, BC V9M, Canada"
LU LU KING 30341 (CFIA Ref #6201),LU LU KING 30341,Canada,British Columbia,COURTENAY,838 MONARCH DRIVE,V9N8R7,6201,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,49.7082611,-124.9604012,10,"838 Monarch Drive, Courtenay, BC V9N 0A6, Canada"
Kitasoo Band Store Ltd. (CFIA Ref #6202),Kitasoo Band Store Ltd.,Canada,British Columbia,KLEMTU,540 KITASOO ROAD,V0T1L0,6202,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,52.5949715,-128.5218529,10,"Kitasoo Seafoods, Klemtu Road, Area C (Butedale/Kitlope/Kitsumkalum), BC V0T, Canada"
DAMARIE 28748 (CFIA Ref #6203),DAMARIE 28748,Canada,British Columbia,POWELL RIVER,6717 KLAHANIE DR.,V8A0C2,6203,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,49.2794737,-122.833644,9,"Klahanie Drive, Port Moody, BC V3H, Canada"
Apple River Fishing Ltd./ Ocean Phoenix 22558 (CFIA Ref #6204),Apple River Fishing Ltd./ Ocean Phoenix 22558,Canada,British Columbia,Parksville,1055 Lee Road,V9P2E1,6204,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,49.3481261,-124.3589519,10,"French Creek Harbour Authority Office, 1055 Lee Road East, Area G (Mid-Oceanside), BC V9P, Canada"
Apple River Fishing Ltd. / Lasqueti Wrangler 30868 (CFIA Ref #6205),Apple River Fishing Ltd. / Lasqueti Wrangler 30868,Canada,British Columbia,Parksville,1055 Lee Road,V9P2E1,6205,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,49.3481261,-124.3589519,10,"French Creek Harbour Authority Office, 1055 Lee Road East, Area G (Mid-Oceanside), BC V9P, Canada"
NASPARATI (CFIA Ref #6206),NASPARATI,Canada,British Columbia,NANAIMO,815 GEORGIA AVENUE,V9R6E3,6206,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,49.1458855,-123.9535894,10,"815 Georgia Avenue, Nanaimo, BC V9R, Canada"
DIANE LOUISE (CFIA Ref #6208),DIANE LOUISE,Canada,British Columbia,CHILLIWACK,46419 BEDFORD PARKWAY,V2R5N4,6208,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,49.1096107,-121.9400053,9,"Bedford Parkway, Fraser Valley Regional District, BC V2R, Canada"
Marshman Industries Ltd. / Miss Gabrielle 312520 (CFIA Ref #6209),Marshman Industries Ltd. / Miss Gabrielle 312520,Canada,British Columbia,Gibsons,611 School Rd,V0N1V9,6209,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,49.2269476,-122.4389016,9,"School Road, Maple Ridge, BC V2W, Canada"
INLET HARVESTER 30793 (CFIA Ref #6210),INLET HARVESTER 30793,Canada,British Columbia,POWELL RIVER,4288 ONTARIO AVE,V8A3G9,6210,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,49.8077964,-124.51371,9,"Ontario Avenue, Powell River, BC V8A, Canada"
WHEREAWAY II (CFIA Ref #6211),WHEREAWAY II,Canada,British Columbia,VANCOUVER,2488 37TH AVENUE,V5R2T3,6211,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,49.2372093,-123.110259,9,"West 37th Avenue, Vancouver, BC, Canada"
FEAR KNOT II (CFIA Ref #6212),FEAR KNOT II,Canada,British Columbia,NANOOSE BAY,2425 EDWARDS RD.,V9P9A5,6212,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,49.273294,-124.2575979,10,"2425 Edwards Road, Area E (Nanoose Bay), BC V9P 9J9, Canada"
Kermode Marine Ltd./Brant 23391 (CFIA Ref #6214),Kermode Marine Ltd./Brant 23391,Canada,British Columbia,Errington,1601 Broadlands Road,V0R1V0,6214,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,49.2772104,-124.3721446,10,"1601 Broadlands Road, Area F (Alberni Highway), BC V0R 1V0, Canada"
MISS LYNA FISHING VESSEL (CFIA Ref #6215),MISS LYNA FISHING VESSEL,Canada,British Columbia,PRINCE RUPERT,204 SILVERSIDES DRIVE,V8J4P9,6215,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,54.3154927,-130.2945318,10,"204 Silversides Drive, Prince Rupert, BC V8J, Canada"
FV C101 (CFIA Ref #6216),FV C101,Canada,British Columbia,PORT ALBERNI,4477 9TH AVENUE,V9Y4V4,6216,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,49.2563143,-124.7986487,10,"4477 9th Avenue, Port Alberni, BC V9Y, Canada"
DEVIL FISH (CFIA Ref #6217),DEVIL FISH,Canada,British Columbia,CAMPBELL RIVER,550 COVE PLACE,V9W7Z6,6217,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,49.9627084,-125.2229958,10,"550 Cove Place, Campbell River, BC V9W, Canada"
Oceans Edge Fishing Ltd./Ocean's Edge II (CFIA Ref #6218),Oceans Edge Fishing Ltd./Ocean's Edge II,Canada,British Columbia,Langley,24622 35 Ave,V2Z1J2,6218,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,49.08297,-122.58589,5,"Township of Langley, British Columbia, Canada"
PACIFIC BOUNTY (CFIA Ref #6220),PACIFIC BOUNTY,Canada,British Columbia,QUALICUM BEACH,953 MEADOWLARK PLACE,V9K1M6,6220,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,49.3383395,-124.4074074,10,"953 Meadowlark Place, Area G (Mid-Oceanside), BC V9K 1G1, Canada"
COREY J (CFIA Ref #6221),COREY J,Canada,British Columbia,PARKSVILLE,600 PYM STREET,V9P1B6,6221,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,49.334138,-124.3396568,10,"600 Pym Street North, Parksville, BC V9P 1B9, Canada"
NORDIC STAR (CFIA Ref #6223),NORDIC STAR,Canada,British Columbia,PRINCE RUPERT,1700 8TH AVE EAST,V8J2P1,6223,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,54.3147434,-130.3113287,9,"8th Avenue East, Prince Rupert, BC V8J, Canada"
LISA JESS CFV 25860 (CFIA Ref #6226),LISA JESS CFV 25860,Canada,British Columbia,Campbell River,705 Island Highway,V9W2C2,6226,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,50.0206697,-125.2363913,10,"Aquarium, 705 Island Highway, Campbell River, BC V9W, Canada"
GOLDEN OCEAN (CFIA Ref #6227),GOLDEN OCEAN,Canada,British Columbia,VANCOUVER,5098 CHATHAM ST,V5R 3Z3,6227,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,49.2377945,-123.0415359,10,"5098 Chatham Street, Vancouver, BC, Canada"
SANS PEUR 25215 (CFIA Ref #6228),SANS PEUR 25215,Canada,British Columbia,COURTENAY,2894 SMITH RD,V9J 1M6,6228,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,49.7537741,-125.0465369,10,"2894 Smith Road, Area C (Puntledge/Black Creek), BC V9J 1T5, Canada"
ANNIX HOLDINGS LTD. / MORNING TIDE II 21970 (CFIA Ref #6230),ANNIX HOLDINGS LTD. / MORNING TIDE II 21970,Canada,British Columbia,LUND,1423 GROUSE RIDGE RD,V0N 2G0,6230,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,49.9898513,-124.7622898,9,"Grouse Ridge Road, Area A (Malaspina/Toba), BC V0N, Canada"
ROYAL LANCER 30016 (CFIA Ref #6231),ROYAL LANCER 30016,Canada,British Columbia,POWELL RIVER,5-6965 YAROSHUK RD,V8A 0P8,6231,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,49.8224768,-124.5011143,9,"Yaroshuk Road, Area B (Paradise Valley), BC V8A, Canada"
Annix Holdings Ltd./ Fresh Catch (CFIA Ref #6233),Annix Holdings Ltd./ Fresh Catch,Canada,British Columbia,Lund,1075 Mead Road,V0N2G0,6233,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,49.99058,-124.7752932,9,"Mead Road, Area A (Malaspina/Toba), BC V0N, Canada"
ALICE ELIDA (CFIA Ref #6235),ALICE ELIDA,Canada,British Columbia,COMOX,1940 ROBB AVE,V9N 9P1,6235,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,49.6808847,-124.9327343,10,"1940 Robb Avenue, Comox, BC V9M 2H2, Canada"
GLADIATOR (CFIA Ref #6241),GLADIATOR,Canada,British Columbia,MADEIRA PARK,4387 FRANCIS PENINSULA ROAD,V0N2H1,6241,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,49.6151737,-124.0312087,9,"Francis Peninsula Road, Area A (Egmont/Pender Harbour), BC V0N, Canada"
CFV DOUBLE ODDS (CFIA Ref #6242),CFV DOUBLE ODDS,Canada,British Columbia,POWELL RIVER,7085 TAHSIS ST,V8A1G4,6242,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,49.8066965,-124.518054,9,"Tahsis Street, Powell River, BC V8A, Canada"
FAR NORTH SEA FOODS INC. / CAPITAL GAIN 29474 (CFIA Ref #6244),FAR NORTH SEA FOODS INC. / CAPITAL GAIN 29474,Canada,British Columbia,CAMPBELL RIVER,2580 RAINBOW RD,V9W4V9,6244,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,50.0416827,-125.2807152,10,"2580 Rainbow Road, Campbell River, BC V9W 2G5, Canada"
LUCKY FISHING LTD. / GOLDEN SUN 310595 (CFIA Ref #6246),LUCKY FISHING LTD. / GOLDEN SUN 310595,Canada,British Columbia,COURTENAY,480 TENTH ST,V9N1P6,6246,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,49.136383,-123.9464196,10,"480 Tenth Street, Nanaimo, BC V9R, Canada"
SUMMER STAR FISHING LTD./JABBERWOCK 22867/td> (CFIA Ref #6248),SUMMER STAR FISHING LTD./JABBERWOCK 22867/td>,Canada,British Columbia,MADEIRA PARK,13067 HASSAND ROAD,V0N2H0,6248,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,49.61967,-124.02319,7,"Madeira Park, British Columbia, Canada"
Homards du Cap des Iles inc. (CFIA Ref #1477911),Homards du Cap des Iles inc.,Canada,Quebec,SAINT-EUSTACHE,559 BOUL INDUSTRIEL,J7R6C3,1477911,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,45.558888,-73.923096,10,"559 Boulevard Industriel, Saint-Eustache, QC J7R 5C2, Canada"
FISHERMAN'S MARKET INTERNATIONAL INCORPORATED (CFIA Ref #3228),FISHERMAN'S MARKET INTERNATIONAL INCORPORATED,Canada,Nova Scotia,HALIFAX,607 BEDFORD HWY,B3M2L6,3228,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,44.6976782,-63.6606039,10,"Fisherman's Market, 607 Bedford Highway, Halifax, NS B3M, Canada"
FISHERMAN'S MARKET INTERNATIONAL INCORPORATED (CFIA Ref #LL3228),FISHERMAN'S MARKET INTERNATIONAL INCORPORATED,Canada,Nova Scotia,HALIFAX,607 BEDFORD HWY,B3M2L6,LL3228,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,44.6976782,-63.6606039,10,"Fisherman's Market, 607 Bedford Highway, Halifax, NS B3M, Canada"
P. & S. FISHERIES LTD. / SUMMERS RETREAT (CFIA Ref #6250),P. & S. FISHERIES LTD. / SUMMERS RETREAT,Canada,British Columbia,PARKSVILLE,842 BREAKWATER RD,V9P1Z8,6250,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,49.3413128,-124.3528227,10,"842 Breakwater Road, Area G (Mid-Oceanside), BC V9P 2B3, Canada"
CLARK'S HARBOUR SEAFOOD LIMITED (CFIA Ref #0283),CLARK'S HARBOUR SEAFOOD LIMITED,Canada,Nova Scotia,CLARK'S HARBOUR,58 WATER ST.,B0W1P0,0283,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,45.162233,-64.3601221,10,"58 Water Street, Kingsport, NS B0P, Canada"
KERKER ENTERPRISES LTD. / FV KERKER (CFIA Ref #6251),KERKER ENTERPRISES LTD. / FV KERKER,Canada,British Columbia,CAMPBELL RIVER,FISHERMAN’S WHARF 705 ISLAND HWY,V9W2C2,6251,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,50.01634,-125.24459,4,"Campbell River, British Columbia, Canada"
FV JESSICA (CFIA Ref #6252),FV JESSICA,Canada,British Columbia,BLACK CREEK,2330 PLOYART RD,V9N9W5,6252,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,49.8395768,-125.1404133,10,"2330 Ployart Road, Area C (Puntledge/Black Creek), BC V9J 1H6, Canada"
LES ALIMENTS MISE EN BOUCHE INC. (CFIA Ref #6254),LES ALIMENTS MISE EN BOUCHE INC.,Canada,Quebec,SAINT-EUSTACHE,"170, BOUL INDUSTRIEL",J7R5C2,6254,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,45.1934153,-73.4158599,9,"Tim Hortons, 170 Boulevard Industriel, Napierville, QC J0J 1L0, Canada"
