name,company_name,country,region,city,address,postal,cfia_ref,website,primary_species,certifications,status,verified,verification_level,admin_notes,source_url,source_title,source_type,access_date
2403362 ONTARIO INC. (CFIA Ref #0678),2403362 ONTARIO INC.,Canada,Ontario,MISSISSAUGA,"2359 ROYAL WINDSOR DRIVE, UNIT 9",L5J4S9,0678,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
SAWMILL BAY SHELLFISH COMPANY LTD. (CFIA Ref #1954),SAWMILL BAY SHELLFISH COMPANY LTD.,Canada,British Columbia,HERIOT BAY,BOX 233,V0P1H0,1954,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
BAFFIN BAY SEAFOOD (CANADA) INC. (CFIA Ref #6003),BAFFIN BAY SEAFOOD (CANADA) INC.,Canada,British Columbia,DELTA,"400, 500 & 600 - 787 CLIVEDEN PLACE",V3M6C7,6003,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
HODDER'S SHELLFISH INC. (CFIA Ref #6008),HODDER'S SHELLFISH INC.,Canada,Newfoundland and Labrador,STONEVILLE,233 MAIN ST,A0G4C0,6008,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
BILL & STANLEY OYSTER COMPANY LTD. (CFIA Ref #6024),BILL & STANLEY OYSTER COMPANY LTD.,Canada,Nova Scotia,Whitehead,31 DEMING POINT ROAD,B0H1T0,6024,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
LES FUMOIRS SMOKE CHEFS INC. (CFIA Ref #6050),LES FUMOIRS SMOKE CHEFS INC.,Canada,Quebec,BOIS-DES-FILION,"816-818, BOUL. INDUSTRIEL",J6Z0A3,6050,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
L.J. ROBICHEAU & SON FISHERIES LIMITED (CFIA Ref #6061),L.J. ROBICHEAU & SON FISHERIES LIMITED,Canada,Nova Scotia,MIDDLETON,14 FREEMAN ST,B0S1P0,6061,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
SARDO FOODS (CFIA Ref #6060),SARDO FOODS,Canada,Ontario,BOLTON,99 PILLSWORTH RD,L7E4E4,6060,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
GREAT LITTLE HARBOUR SEAFOOD LTD. (CFIA Ref #6067),GREAT LITTLE HARBOUR SEAFOOD LTD.,Canada,New Brunswick,BOUCTOUCHE,1101 ROUTE 475,E4S4P3,6067,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
CAPTAIN LITTLE SEAFOOD LTD. (CFIA Ref #6058),CAPTAIN LITTLE SEAFOOD LTD.,Canada,Nova Scotia,QUEENS,MODULE 2 - COMP 9,B0T1T0,6058,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
ENTREPOT FROID XTREME COLD STORAGE LTD. (CFIA Ref #1457357),ENTREPOT FROID XTREME COLD STORAGE LTD.,Canada,New Brunswick,DIEPPE,999 AVIATION AVENUE,E1A9S5,1457357,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
LOGAN'S LEGACY FISHERIES LIMITED (CFIA Ref #1532652),LOGAN'S LEGACY FISHERIES LIMITED,Canada,Nova Scotia,PORT LATOUR,3243 PORT LATOUR ROAD,-,1532652,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
FLORENTINA FOODS LTD. (CFIA Ref #6063),FLORENTINA FOODS LTD.,Canada,Ontario,NORTH YORK,760 SUPERTEST ROAD,M3J2M5,6063,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
3231974 NOVA SCOTIA LIMITED - DO Lobster 1319 (CFIA Ref #1534767),3231974 NOVA SCOTIA LIMITED - DO Lobster 1319,Canada,Nova Scotia,EASTERN PASSAGE,1321 Main Road,B3G1M4,1534767,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
C.B. ISLAND FISHERIES LTD. (CFIA Ref #0936),C.B. ISLAND FISHERIES LTD.,Canada,British Columbia,NORTH VANCOUVER,205 DONAGHY AVENUE,V7P2L6,0936,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
1594052 ONTARIO INC. / TAYLOR FISH COMPANY (CFIA Ref #1893),1594052 ONTARIO INC. / TAYLOR FISH COMPANY,Canada,Ontario,WHEATLEY,419 ERIE STREET SOUTH,N0P2P0,1893,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
LES PÉCHERIES GASPÉSIENNES INC. (CFIA Ref #0544),LES PÉCHERIES GASPÉSIENNES INC.,Canada,Quebec,GASPÉ,"5, RUE DE LA VICTORIA",G4X5G3,0544,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
BIORIGINAL FOOD & SCIENCE CORP. (CFIA Ref #1745),BIORIGINAL FOOD & SCIENCE CORP.,Canada,Saskatchewan,SASKATOON,102 MELVILLE STREET,S7J0R1,1745,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
LES PRODUCTEURS DE HOMARDS DE GRANDE-RIVIÉRE1998 (CFIA Ref #5730),LES PRODUCTEURS DE HOMARDS DE GRANDE-RIVIÉRE1998,Canada,Quebec,SHIGAWAKE,"13, ROUTE 132",G0C3E0,5730,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
SOUTH SHORE LOBSTER (1992) LIMITED (CFIA Ref #LL32134),SOUTH SHORE LOBSTER (1992) LIMITED,Canada,Nova Scotia,CLAM POINT,52 CRIPPLE CREEK ROAD,B0W1N0,LL32134,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
HOI-BO FISHERIES INC. (CFIA Ref #1978),HOI-BO FISHERIES INC.,Canada,British Columbia,RICHMOND,3106 - 12811 ROWAN PLACE,V6V2S6,1978,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
ANNAND CLAMS INC. (CFIA Ref #4241),ANNAND CLAMS INC.,Canada,Prince Edward Island,ELLERSLIE,775 CONWAY RD,COB1J0,4241,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
FRUITS DE MER LAGOON INC (CFIA Ref #5023),FRUITS DE MER LAGOON INC,Canada,Quebec,LACHINE,"1301, 32ÉME AVENUE",H8T3H2,5023,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
"CAPE BALD PACKERS, LIMITED (CFIA Ref #3838)","CAPE BALD PACKERS, LIMITED",Canada,Nova Scotia,METEGHAN,11 JOHN THIBODEAU ROAD,B0W2K0,3838,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
CRAIGS LOBSTER LIMITED (CFIA Ref #3853),CRAIGS LOBSTER LIMITED,Canada,Nova Scotia,BEAR POINT,55 HARBOUR ROAD,B0W3B0,3853,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
PECHERIES DE L'ESTUAIRE INC. (CFIA Ref #6012),PECHERIES DE L'ESTUAIRE INC.,Canada,Quebec,RIMOUSKI,201 RUE DES FABRICANTS,G5M0M7,6012,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
Niqitaq Fisheries Ltd./INUKSUK I (CFIA Ref #0049),Niqitaq Fisheries Ltd./INUKSUK I,Canada,Newfoundland and Labrador,BAY ROBERTS,154 WATER ST.,A0G1G0,0049,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
710769 ALBERTA LTD. (CFIA Ref #6020),710769 ALBERTA LTD.,Canada,Alberta,EDMONTON,12525-89 STREET NW,T5B3X2,6020,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
ATLANTIC SEA CUCUMBER LTD. (CFIA Ref #6033),ATLANTIC SEA CUCUMBER LTD.,Canada,Nova Scotia,HACKETTS COVE,212 PAUL'S POINT ROAD,B3Z3K7,6033,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
ALBION FARMS & FISHERIES LTD. (CFIA Ref #6037),ALBION FARMS & FISHERIES LTD.,Canada,Alberta,EDMONTON,13506 - 159 STREET,T5V0B6,6037,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
WOLLASTON LAKE FISHERY (CFIA Ref #6073),WOLLASTON LAKE FISHERY,Canada,Saskatchewan,WOLLASTON LAKE,PARCEL F MUNICIPAL RESERVE R1 PLAN 60-TAP-08245,S0J3C0,6073,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
BAKERS POINT FISHERIES LIMITED (CFIA Ref #1534077),BAKERS POINT FISHERIES LIMITED,Canada,Nova Scotia,JEDDORE OYSTER PONDS,75 BAKERS POINT ROAD,B0J1W0,1534077,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
LOBSTER HUB INC. (CFIA Ref #6095),LOBSTER HUB INC.,Canada,Nova Scotia,METEGHAN CENTRE,45 JOHN THIBODEAU RD.,B0W2K0,6095,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
AC LIVE LOBSTER INC. (CFIA Ref #1536968),AC LIVE LOBSTER INC.,Canada,Nova Scotia,NORTH EAST POINT,PO BOX 775,B0W2P0,1536968,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
INTERNATIONAL NUTRIENT TECHNOLOGIES LIMITED (CFIA Ref #0668),INTERNATIONAL NUTRIENT TECHNOLOGIES LIMITED,Canada,Ontario,WINDSOR,9475 TWIN OAKS DRIVE,N8N5B8,0668,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
"NIQITAQ FISHERIES LTD. ""ARLUK II"" (CFIA Ref #0066)","NIQITAQ FISHERIES LTD. ""ARLUK II""",Canada,Newfoundland and Labrador,ST. JOHN'S,PIER 6,-,0066,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
"CAPE BALD PACKERS, LIMITED (CFIA Ref #3610)","CAPE BALD PACKERS, LIMITED",Canada,Nova Scotia,CHETICAMP,15395 MAIN STREET,B0E1H0,3610,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
PISCICULTURE ACADIENNE LTÉE/ACADIAN FISH FARM LTD. (CFIA Ref #4152),PISCICULTURE ACADIENNE LTÉE/ACADIAN FISH FARM LTD.,Canada,New Brunswick,BAS-CARAQUET,2295 RUE ACADIE,E1W5T9,4152,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
INDEPENDENT FISHERIES LIMITED (CFIA Ref #LL32137),INDEPENDENT FISHERIES LIMITED,Canada,Nova Scotia,SABLE RIVER,1271 LITTLE HARBOUR ROAD,B0T1V0,LL32137,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
SWIMM'S LOBSTER INN LIMITED (CFIA Ref #LL32133),SWIMM'S LOBSTER INN LIMITED,Canada,Nova Scotia,CLARK'S HARBOUR,73 SOUTH STREET,B0W1P0,LL32133,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
DOUCET FISHERIES LIMITED (CFIA Ref #LL16004),DOUCET FISHERIES LIMITED,Canada,Nova Scotia,WEYMOUTH,P.O. BOX 46,B0W3T0,LL16004,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
GIDNEY FISHERIES LIMITED (CFIA Ref #LL16009),GIDNEY FISHERIES LIMITED,Canada,Nova Scotia,METEGHAN,8145 HIGHWAY #1,B0W2J0,LL16009,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
DO LOBSTER (CFIA Ref #LL04011),DO LOBSTER,Canada,Nova Scotia,EASTERN PASSAGE,1323 MAIN ROAD,B3G1M4,LL04011,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
TANGIER LOBSTER COMPANY LIMITED (CFIA Ref #LL04009),TANGIER LOBSTER COMPANY LIMITED,Canada,Nova Scotia,PLEASANT HARBOUR,172 LAWLOR'S POINT ROAD,B0J3H0,LL04009,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
CHASE'S SHELLFISH LIMITED (CFIA Ref #LL32005),CHASE'S SHELLFISH LIMITED,Canada,Nova Scotia,PUGWASH,50 BRICKYARD ROAD,BOK1L0,LL32005,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
LOVE ME FISH & LOBSTER INCORPORATED (CFIA Ref #LL27103),LOVE ME FISH & LOBSTER INCORPORATED,Canada,Nova Scotia,AFTON STATION,311 BAYFIELD BEACH ROAD,B0H1A0,LL27103,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
CANESP GLOBAL DISTRIBUTIONS S.L. INC. (CFIA Ref #3618),CANESP GLOBAL DISTRIBUTIONS S.L. INC.,Canada,Nova Scotia,ENFIELD,209 AEROTECH DRIVE,B2T1K3,3618,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
COLLINS LOBSTER FISHERMAN'S MARKET LTD. (CFIA Ref #4130),COLLINS LOBSTER FISHERMAN'S MARKET LTD.,Canada,New Brunswick,ALMA,8607 MAIN STREET,E4H1N6,4130,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
FISHERMEN'S PREMIUM ATLANTIC LOBSTER INC. (CFIA Ref #3846),FISHERMEN'S PREMIUM ATLANTIC LOBSTER INC.,Canada,Nova Scotia,NORTH EAST POINT,72 GOODWIN LANE,B0W2P0,3846,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
D'ENTREMONT BROTHER'S BROKERAGE INC. (CFIA Ref #1447804),D'ENTREMONT BROTHER'S BROKERAGE INC.,Canada,Nova Scotia,LOWER WEST PUBNICO,101 DENNIS POINT ROAD,B0W2C0,1447804,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
Alliance Seafood Incorporated (CFIA Ref #6081),Alliance Seafood Incorporated,Canada,New Brunswick,BOUCTOUCHE,11 INDUSTRIAL ST,E4S3H9,6081,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
ILE-A-LA-CROSSE FISH COMPANY INC. (CFIA Ref #6065),ILE-A-LA-CROSSE FISH COMPANY INC.,Canada,Saskatchewan,ÎLE-À-LA-CROSSE,"BLOCK 19 LOTS 20, 21, 22 & 23",S0M1C0,6065,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
PEERLESS FISH COMPANY LIMITED (CFIA Ref #6048),PEERLESS FISH COMPANY LIMITED,Canada,Newfoundland and Labrador,PETTY HARBOUR,69 SOUTHSIDE ROAD,A0A3H0,6048,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
Champlain Seafood Cape Breton Inc. / Lobsters R Us Seafood (CFIA Ref #3603),Champlain Seafood Cape Breton Inc. / Lobsters R Us Seafood,Canada,Nova Scotia,Lower L'Ardoise,197 Little Harbour Road,B0E1W0,3603,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
Arctic Fishery Alliance L.P.Kiviuq I (CFIA Ref #6018),Arctic Fishery Alliance L.P.Kiviuq I,Canada,Newfoundland and Labrador,ST. JOHN'S,ST. JOHN'S HARBOUR SOUTH SIDE,A1B3T1,6018,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
PIER 99 PRODUCTS LTD. (CFIA Ref #LLNB014),PIER 99 PRODUCTS LTD.,Canada,New Brunswick,CAP-PELE,2529 CHEMIN ACADIE,E4N1B7,LLNB014,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
GLOBAL GOURMET FOODS (2020) INC. (CFIA Ref #1986),GLOBAL GOURMET FOODS (2020) INC.,Canada,British Columbia,RICHMOND,"11611 BRIDGEPORT ROAD, BUILDING #2 AND #3",V6X1T5,1986,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
GREAT LAKES FOOD COMPANY LTD. (CFIA Ref #0615),GREAT LAKES FOOD COMPANY LTD.,Canada,Ontario,CHATHAM,135 BOTHWELL STREET,N7M5K5,0615,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
HAILMAR INVESTMENTS LIMITED (CFIA Ref #3849),HAILMAR INVESTMENTS LIMITED,Canada,Nova Scotia,OSBORNE HARBOUR,193 OSBORNE HARBOUR ROAD,B0T1L0,3849,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
PARADISE OYSTERS (CFIA Ref #1930),PARADISE OYSTERS,Canada,British Columbia,COURTENAY,#15 - 2663 KILPATRICK AVENUE,V9N7C8,1930,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
NEW GENERATION SEAFOOD LTD. (CFIA Ref #3851),NEW GENERATION SEAFOOD LTD.,Canada,Nova Scotia,TUSKET,8736 HIGHWAY 3,B0W2M0,3851,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
D.B. KENNEY FISHERIES (2014) LIMITED (CFIA Ref #3850),D.B. KENNEY FISHERIES (2014) LIMITED,Canada,Nova Scotia,WESTPORT,300 WATER STREET,B0V1H0,3850,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
BAY SHORE LOBSTER LTD. (CFIA Ref #1472346),BAY SHORE LOBSTER LTD.,Canada,New Brunswick,BACK BAY,99 BACK BAY LOOP,E5C2V4,1472346,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
WORLD LINK FOOD DISTRIBUTORS INC. (CFIA Ref #1484972),WORLD LINK FOOD DISTRIBUTORS INC.,Canada,Nova Scotia,GOFFS,"10-12B, 209 AEROTECH DRIVE",B2T1K3,1484972,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
PUBNICO BAY LOBSTER COMPANY (CFIA Ref #1486311),PUBNICO BAY LOBSTER COMPANY,Canada,Nova Scotia,LOWER EAST PUBNICO,575 HWY 3,B0W2A0,1486311,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
BLUE ATLANTIC FISHERIES INC. (CFIA Ref #6027),BLUE ATLANTIC FISHERIES INC.,Canada,Prince Edward Island,CAPE WOLFE,106 WHARF ROAD,-,6027,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
M.V. MAUDE ADAMS (CFIA Ref #6025),M.V. MAUDE ADAMS,Canada,Nova Scotia,LUNENBURG,170 MONTAGUE STREET,B0J2C0,6025,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
3301861 NOVA SCOTIA LIMITED (CFIA Ref #6046),3301861 NOVA SCOTIA LIMITED,Canada,Nova Scotia,MILL BROOK,15 TOWER ROAD,B0L1G5,6046,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
MAÎTRE SALADIER INC. (CFIA Ref #6086),MAÎTRE SALADIER INC.,Canada,Quebec,BOISBRIAND,1755 BOULEVARD LIONEL-BERTRAND,J7H1N8,6086,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
